project_name,file_path,mode,present_full,success_full,leak_full,full_leak_full,partial_leak_full,cascade_leak_full,present_no_unroll_conservative,success_no_unroll_conservative,leak_no_unroll_conservative,full_leak_no_unroll_conservative,partial_leak_no_unroll_conservative,cascade_leak_no_unroll_conservative,present_no_unroll_aggressive,success_no_unroll_aggressive,leak_no_unroll_aggressive,full_leak_no_unroll_aggressive,partial_leak_no_unroll_aggressive,cascade_leak_no_unroll_aggressive,present_single_pass,success_single_pass,leak_single_pass,full_leak_single_pass,partial_leak_single_pass,cascade_leak_single_pass,present_vanguard_lite,success_vanguard_lite,leak_vanguard_lite,full_leak_vanguard_lite,partial_leak_vanguard_lite,cascade_leak_vanguard_lite,difference_reason,task4_category
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sha256_256_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sha256_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sparse_merkle_exclusion_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sparse_merkle_inclusion_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\strict_num2bits_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\switcher_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\tally_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\utils_test.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,False,0,0,0,0,True,True,3,0,3,0,success_mismatch,工具失败
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\vote_in_allowlist_test.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,2,0,2,0,success_mismatch,工具失败
joshpwrk_DAOism,joshpwrk_DAOism\zk\circuits\circom_library\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
june-in-exile_zkWill,june-in-exile_zkWill\zkp\circuits\multiplier2\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
justAbhinav_Airavat,justAbhinav_Airavat\blockchain\backend\budget_checker_circuit\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
kyzooghost_zk-circuit-tutorial,kyzooghost_zk-circuit-tutorial\example1\example1-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
kyzooghost_zk-circuit-tutorial,kyzooghost_zk-circuit-tutorial\example1\example1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
kyzooghost_zk-circuit-tutorial,kyzooghost_zk-circuit-tutorial\example2\example2-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
kyzooghost_zk-circuit-tutorial,kyzooghost_zk-circuit-tutorial\example2\example2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
lakshyarawat29_Airavat,lakshyarawat29_Airavat\blockchain\backend\budget_checker_circuit\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leinss_zero_knowledge_zk,leinss_zero_knowledge_zk\circom\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leinss_zero_knowledge_zk,leinss_zero_knowledge_zk\zkintro-tutorial\example1\example1-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leinss_zero_knowledge_zk,leinss_zero_knowledge_zk\zkintro-tutorial\example1\example1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leinss_zero_knowledge_zk,leinss_zero_knowledge_zk\zkintro-tutorial\example2\example2-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leinss_zero_knowledge_zk,leinss_zero_knowledge_zk\zkintro-tutorial\example2\example2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\Addition\Add.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\Equality\Equality1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\Power\pow.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\QuadraticEquation\QuadraticEquation.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
leon0x01_zk_puzzle_solve,leon0x01_zk_puzzle_solve\Range\Range.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
leonardovona_beacon-relay,leonardovona_beacon-relay\circuits\circuits\utils\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
levoel_crypto-fundamentals-course,levoel_crypto-fundamentals-course\labs\circom\circuits\multiplier.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
m-pandey5_ZkDapp,m-pandey5_ZkDapp\hello_zkp\simple_polynomial.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
m-pandey5_ZkDapp,m-pandey5_ZkDapp\zkDApp\circuits\group.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
marcozecchini_blindRSANotary,marcozecchini_blindRSANotary\examples\unit_test\emsa\emsa.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
marcozecchini_blindRSANotary,marcozecchini_blindRSANotary\examples\unit_test\mgf\mgf1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
mashharuki_ZKRepo,mashharuki_ZKRepo\web3_templates\circuits\product.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mashharuki_ZKRepo,mashharuki_ZKRepo\zk_multiplier_dapp\pkgs\circuit\src\SimpleMultiplier.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\1P_JazminRuizDiaz\circuit\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\Brandon Ariel Rivarola\circuito.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\Enzo_Vidallet\sumacuadrados.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\GermanMendietaWernerUibrig\mod_sum_square.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\HadiFaour\Circuito\circuito_principal.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\Juan Acevedo\corto.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\JuanAndresGonzalezArevalosP1\zk-circuit-tp\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\Kevin Galeano - Maria Jose Duarte\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\Yun Gomez\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\circuito.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\grupo-leguizamon\circuit\square_sum_mod.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mdvillagra_blockchain-2025,mdvillagra_blockchain-2025\Proyectos\Parcial 1\parcial1\Elias_Gill-Johana_Bareiro\src\circuits\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
mesayanroy_safesol,mesayanroy_safesol\zk\circuits\spend.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mihirsinghal_double-blind-something,mihirsinghal_double-blind-something\poseidon_preimage.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
mk1018_rollup,mk1018_rollup\1_simple_arithmetic\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mk1018_rollup,mk1018_rollup\1_simple_arithmetic\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mk1018_rollup,mk1018_rollup\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
morkeltry_ruggya,morkeltry_ruggya\circuits\rsa_challenge.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\circuits\sudoku.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\test\circuits\is_valid_puzzle.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\test\circuits\is_valid_puzzle_number_group.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\test\circuits\is_valid_solution.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\test\circuits\is_valid_solution_number_group.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\circuit\test\circuits\is_valid_solution_of_puzzle.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
mxber2022_ETHWarsaw,mxber2022_ETHWarsaw\zksnark\packages\mycircuit\feedback.circom,main,True,True,2,1,1,0,True,True,2,1,1,0,True,True,2,1,1,0,True,True,2,1,1,0,True,True,2,1,2,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\addZero.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\arrayAssignment.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\infixOps.circom,main,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,6,0,6,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\mainTemplateArgument.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\matElemMul.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\prefixOps.circom,main,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\integration\sum.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\machine-learning\AveragePooling2D.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
namnc_circom-2-arithc,namnc_circom-2-arithc\tests\circuits\machine-learning\fc.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,7,0,7,0,leak_count_mismatch,其他差异
ngmachado_stealth-payment-cli,ngmachado_stealth-payment-cli\circuits\commitment.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
nobitex_sigmab,nobitex_sigmab\circuit\mpt_path.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
nocturne-xyz_protocol,nocturne-xyz_protocol\packages\circuits\circuits\include\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
noelkelias_lova,noelkelias_lova\circuits\multiplier_sample\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
noyla_elysiumJourneys,noyla_elysiumJourneys\zk-proofs\circuits\multiplierCircuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
ocdbytes_ZK,ocdbytes_ZK\Circom\circuits\simple-polynomial.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
ocdbytes_ZK,ocdbytes_ZK\R1CS\circuit2\multiply4.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
ocdbytes_ZK,ocdbytes_ZK\R1CS\circuit\multiply2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
oskarth_zkintro-tutorial,oskarth_zkintro-tutorial\example1\example1-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
oskarth_zkintro-tutorial,oskarth_zkintro-tutorial\example2\example2-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
oskarth_zkintro-tutorial,oskarth_zkintro-tutorial\example2\example2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
pantherfoundation_panther-core,pantherfoundation_panther-core\contracts\test\protocol\data\circuits\addition.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
paradigmxyz_zk-eth-rng,paradigmxyz_zk-eth-rng\circuits\single_block_header_zkp\singleBlockHeader.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
privacy-ethereum_nova-ml,privacy-ethereum_nova-ml\src\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
rac-sri_Cryptography-and-Math-Coding,rac-sri_Cryptography-and-Math-Coding\circom-practice\hardhat\circuits\isZero.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
ravencyan_bdaf_zkp_lab,ravencyan_bdaf_zkp_lab\example1\example1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
ravencyan_bdaf_zkp_lab,ravencyan_bdaf_zkp_lab\example2\example2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
rodrigombsoares_zero-knowledge-puzzles-solutions,rodrigombsoares_zero-knowledge-puzzles-solutions\Addition\Add.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
rodrigombsoares_zero-knowledge-puzzles-solutions,rodrigombsoares_zero-knowledge-puzzles-solutions\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
rodrigombsoares_zero-knowledge-puzzles-solutions,rodrigombsoares_zero-knowledge-puzzles-solutions\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
rodrigombsoares_zero-knowledge-puzzles-solutions,rodrigombsoares_zero-knowledge-puzzles-solutions\Power\pow.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
rodrigombsoares_zero-knowledge-puzzles-solutions,rodrigombsoares_zero-knowledge-puzzles-solutions\Range\Range.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
saharAP_phd-nova-zkml,saharAP_phd-nova-zkml\sonobe_scheme\circuits\conv2_test.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
santacroce-tech_zkgame,santacroce-tech_zkgame\circuits\movement.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
santacroce-tech_zkgame,santacroce-tech_zkgame\circuits\timeCraft.circom,main,True,True,1,1,0,1,True,True,1,1,0,1,True,True,1,1,0,1,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
santacroce-tech_zkgame,santacroce-tech_zkgame\circuits\timeReward.circom,main,True,True,1,1,0,1,True,True,1,1,0,1,True,True,1,1,0,1,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
seetadev_ZKMedical-Billing,seetadev_ZKMedical-Billing\zk_validate_verify\circuits\simple_multiplier.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
semaraugusto_mobilenet-nova,semaraugusto_mobilenet-nova\circuits\backbone.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
semaraugusto_mobilenet-nova,semaraugusto_mobilenet-nova\circuits\model_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
sisu-network_sisu-bridge,sisu-network_sisu-bridge\bls-circom\test\bls_signature\test_miller_loop.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\encrypted_mnist_latest_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\mnist_test.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\model1_test.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
somesh-banerjee_zkp-tutorial,somesh-banerjee_zkp-tutorial\circom\addition\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
somesh-banerjee_zkp-tutorial,somesh-banerjee_zkp-tutorial\circom\equality\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
somesh-banerjee_zkp-tutorial,somesh-banerjee_zkp-tutorial\circom\multiplier\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
somesh-banerjee_zkp-tutorial,somesh-banerjee_zkp-tutorial\circom\range\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
